Webpage,Preprocessed_Text,Preprocessed_Document
ParisFlights,['parisflights'],['parisflight']
ParisCopenhagenFlights,['pariscopenhagenflights'],['pariscopenhagenflight']
CopenhagenFlights,['copenhagenflights'],['copenhagenflight']
CopenhagenManilaFlights,['copenhagenmanilaflights'],['copenhagenmanilaflight']
ManilaFlights,['manilaflights'],['manilaflight']
ManilaLas,['manilalas'],['manilala']
VegasFlights,['vegasflights'],['vegasflight']
VegasLos,['vegaslos'],['vegaslo']
AngelesFlights,['angelesflights'],['angelesflight']
"Oakland,",['oakland'],['oakland']
California,['california'],['california']
AngelesIstanbulFlights,['angelesistanbulflights'],['angelesistanbulflight']
IstanbulFlights,['istanbulflights'],['istanbulflight']
IstanbulRomeFlights,['istanbulromeflights'],['istanbulromeflight']
RomeFlights,['romeflights'],['romeflight']
RomeBarcelonaFlights,['romebarcelonaflights'],['romebarcelonaflight']
BarcelonaFlights,['barcelonaflights'],['barcelonaflight']
BarcelonaOrlandoFlights,['barcelonaorlandoflights'],['barcelonaorlandoflight']
OrlandoFlights,['orlandoflights'],['orlandoflight']
Providence,['providence'],['provid']
airfare?,['airfare'],['airfar']
major,['major'],['major']
individual,['individual'],['individu']
possible.,['possible'],['possibl']
conduct,['conduct'],['conduct']
single,['single'],['singl']
"momondo,",['momondo'],['momondo']
done,['done'],['done']
once.momondo,['once.momondo'],['oncemomondo']
charges,['charges'],['charg']
affected,['affected'],['affect']
"searches,",['searches'],['search']
make.We,['make.we'],['makew']
believe,['believe'],['believ']
acquainted,['acquainted'],['acquaint']
borders,['borders'],['border']
cultures,['cultures'],['cultur']
committed,['committed'],['commit']
showing,['showing'],['show']
finder.,['finder'],['finder']
Mix,['mix'],['mix']
Match,['match'],['match']
money?,['money'],['money']
Sometimes,['sometimes'],['sometim']
combining,['combining'],['combin']
"suppliers,",['suppliers'],['supplier']
Match.,['match'],['match']
outbound,['outbound'],['outbound']
"supplier,",['supplier'],['supplier']
another.If,['another.if'],['anotherif']
we’ll,['’'],['well']
automatically,['automatically'],['automat']
label,['label'],['label']
complete,['complete'],['complet']
worth,['worth'],['worth']
traditional,['traditional'],['tradit']
round-trip,['round-trip'],['roundtrip']
supplier.,['supplier'],['supplier']
offered,['offered'],['offer']
suppliers.,['suppliers'],['supplier']
tickets?,['tickets'],['ticket']
"dates,",['dates'],['date']
overview,['overview'],['overview']
confidence.Flexible,['confidence.flexible'],['confidenceflex']
dates?,['dates'],['date']
Calendar,['calendar'],['calendar']
(found,['found'],['found']
"results),",['results'],['result']
shows,['shows'],['show']
dates.,['dates'],['date']
deal?,['deal'],['deal']
Alerts,['alerts'],['alert']
routes,['routes'],['rout']
live,['live'],['live']
"updates,",['updates'],['updat']
right.,['right'],['right']
menu.,['menu'],['menu']
menu.You,['menu.you'],['menuy']
subscribe,['subscribe'],['subscrib']
limited-time,['limited-time'],['limitedtim']
Notifications,['notifications'],['notif']
topics,['topics'],['topic']
OK,['ok'],['ok']
holidays,['holidays'],['holiday']
Opodo,['opodo'],['opodo']
Shuttles,['shuttles'],['shuttl']
transfers,['transfers'],['transfer']
help?,['help'],['help']
Logging,['logging'],['log']
Welcome,['welcome'],['welcom']
"back,",['back'],['back']
Sending,['sending'],['send']
instructions,['instructions'],['instruct']
Facebook,['facebook'],['facebook']
share,['share'],['share']
anything,['anything'],['anyth']
permission,['permission'],['permiss']
Password,['password'],['password']
Forgot,['forgot'],['forgot']
password?,['password'],['password']
account?,['account'],['account']
Reset,['reset'],['reset']
recover,['recover'],['recov']
password:,['password'],['password']
Send,['send'],['send']
Follow,['follow'],['follow']
reset,['reset'],['reset']
password.,['password'],['password']
don't,"[""n't""]",['nt']
"inbox,",['inbox'],['inbox']
spam,['spam'],['spam']
folder.,['folder'],['folder']
sender,['sender'],['sender']
[email,['email'],['email']
protected],['protected'],['protect']
enable,['enable'],['enabl']
order,['order'],['order']
"properly,",['properly'],['properli']
Load,['load'],['load']
Change,['change'],['chang']
"booking,",['booking'],['book']
progress?,['progress'],['progress']
combinations,['combinations'],['combin']
anyone,['anyone'],['anyon']
rebooking,['rebooking'],['rebook']
receive:Travel,"['receive', 'travel']",['receivetravel']
discountsVoucher,['discountsvoucher'],['discountsvouch']
codesExclusive,['codesexclusive'],['codesexclus']
signed,['signed'],['sign']
up!Watch,['watch'],['upwatch']
inbox,['inbox'],['inbox']
amazing,['amazing'],['amaz']
deals!,['deals'],['deal']
Found,['found'],['found']
hotel?,['hotel'],['hotel']
Looking,['looking'],['look']
flight?,['flight'],['flight']
app?,['app'],['app']
check-ins,['check-ins'],['checkin']
Advance,['advance'],['advanc']
boarding,['boarding'],['board']
passes,['passes'],['pass']
"hit,",['hit'],['hit']
ins,['ins'],['in']
pass.,['pass'],['pass']
flights!,['flights'],['flight']
"Free,",['free'],['free']
"times,",['times'],['time']
gate,['gate'],['gate']
"number,",['number'],['number']
belt,['belt'],['belt']
"baggage,",['baggage'],['baggag']
Compares,['compares'],['compar']
"options,",['options'],['option']
airlines.,['airlines'],['airlin']
Hand,['hand'],['hand']
luggage,['luggage'],['luggag']
scanner,['scanner'],['scanner']
hand,['hand'],['hand']
board?,['board'],['board']
Scan,['scan'],['scan']
bag,['bag'],['bag']
phone,['phone'],['phone']
fits,['fits'],['fit']
airline’s,"['airline', '’']",['airlin']
requirements.,['requirements'],['requir']
Track,['track'],['track']
Everything,['everything'],['everyth']
"flight,",['flight'],['flight']
"world-wide,",['world-wide'],['worldwid']
codes,['codes'],['code']
specially,['specially'],['special']
"exclusive,",['exclusive'],['exclus']
app-only,['app-only'],['apponli']
codes.,['codes'],['code']
Exclusive,['exclusive'],['exclus']
app!,['app'],['app']
wherever,['wherever'],['wherev']
Android,['android'],['android']
tuned!,['tuned'],['tune']
updates:,['updates'],['updat']
Newsletter,['newsletter'],['newslett']
destinations.Don't,"['destinations.do', ""n't""]",['destinationsdont']
ªCompass,['ªcompass'],['ªcompass']
Compass,['compass'],['compass']
"Opodo,",['opodo'],['opodo']
inspiring,['inspiring'],['inspir']
reach,['reach'],['reach']
F,['f'],['f']
"Sorry,",['sorry'],['sorri']
able,['able'],['abl']
requested,['requested'],['request']
page.,['page'],['page']
written,['written'],['written']
"manually,",['manually'],['manual']
correct.,['correct'],['correct']
clicked,['clicked'],['click']
probably,['probably'],['probabl']
reached,['reached'],['reach']
clicking,['clicking'],['click']
another,['another'],['anoth']
"link,",['link'],['link']
session,['session'],['session']
ex,['ex'],['ex']
Would,['would'],['would']
pass?,['pass'],['pass']
Automatic,['automatic'],['automat']
"check-in,",['check-in'],['checkin']
Jobs,['jobs'],['job']
Advertising,['advertising'],['advertis']
links,['links'],['link']
BA,['ba'],['ba']
Iberia,['iberia'],['iberia']
easyJet,['easyjet'],['easyjet']
Ryanair,['ryanair'],['ryanair']
Istambul,['istambul'],['istambul']
Alicante,['alicante'],['alicant']
Ecuador,['ecuador'],['ecuador']
eDreams,['edreams'],['edream']
ODIGEO,['odigeo'],['odigeo']
Prime,['prime'],['prime']
agency,['agency'],['agenc']
industry,['industry'],['industri']
awards,['awards'],['award']
EMOTA.,['emota'],['emota']
international,['international'],['intern']
expansion,['expansion'],['expans']
European,['european'],['european']
Awards.,['awards'],['award']
e-commerce,['e-commerce'],['ecommerc']
E-Commerce,['e-commerce'],['ecommerc']
España.,['españa'],['españa']
page,['page'],['page']
Cookies,['cookies'],['cooki']
comparison,['comparison'],['comparison']
carried,['carried'],['carri']
basic,['basic'],['basic']
(excluding,['excluding'],['exclud']
ancillaries),['ancillaries'],['ancillari']
number.,['number'],['number']
Monthly,['monthly'],['monthli']
benchmark,['benchmark'],['benchmark']
average.,['average'],['averag']
*Hotel,['hotel'],['hotel']
Lowest,['lowest'],['lowest']
Vacaciones,['vacaciones'],['vacacion']
"eDreams,",['edreams'],['edream']
S.L.,['s.l'],['sl']
Sociedad,['sociedad'],['sociedad']
"unipersonal,",['unipersonal'],['uniperson']
Calle,['calle'],['call']
"Manzanares,",['manzanares'],['manzanar']
nº,['nº'],['nº']
Planta,['planta'],['planta']
Oficina,['oficina'],['oficina']
"Madrid,",['madrid'],['madrid']
"Spain,",['spain'],['spain']
VAT,['vat'],['vat']
Registered,['registered'],['regist']
Commercial,['commercial'],['commerci']
Volume,['volume'],['volum']
Sheet,['sheet'],['sheet']
Page,['page'],['page']
Agency,['agency'],['agenc']
Licence,['licence'],['licenc']
IATA-accredited,['iata-accredited'],['iataaccredit']
agent.,['agent'],['agent']
immediately,['immediately'],['immedi']
centre,['centre'],['centr']
r,['r'],['r']
agency:,['agency'],['agenc']
currently,['currently'],['current']
Search.,['search'],['search']
Book.,['book'],['book']
Travel.,['travel'],['travel']
ç,['ç'],['ç']
W,['w'],['w']
Traveller's,"['traveller', ""'s""]",['travel']
ideal,['ideal'],['ideal']
Calling,['calling'],['call']
UK,['uk'],['uk']
Click,['click'],['click']
Unwind,['unwind'],['unwind']
hot,['hot'],['hot']
island,['island'],['island']
"Rome,",['rome'],['rome']
Italy's,"['italy', ""'s""]",['itali']
capital,['capital'],['capit']
Ultimate,['ultimate'],['ultim']
guide,['guide'],['guid']
sunny,['sunny'],['sunni']
Canary,['canary'],['canari']
Islands,['islands'],['island']
Fall,['fall'],['fall']
memorable,['memorable'],['memor']
breaks?,['breaks'],['break']
Maximize,['maximize'],['maxim']
eDreams!,['edreams'],['edream']
Balearic,['balearic'],['balear']
beaches,['beaches'],['beach']
world's,"['world', ""'s""]",['world']
rated,['rated'],['rate']
us!,['us'],['us']
tuned,['tuned'],['tune']
adventure!,['adventure'],['adventur']
practical,['practical'],['practic']
trends.Discover,['trends.discover'],['trendsdiscov']
blog.,['blog'],['blog']
typed,['typed'],['type']
e,['e'],['e']
Centre,['centre'],['centr']
Sustainable,['sustainable'],['sustain']
blog,['blog'],['blog']
breaks,['breaks'],['break']
Low,['low'],['low']
Cost,['cost'],['cost']
easyjet,['easyjet'],['easyjet']
Saga,['saga'],['saga']
Traveler,['traveler'],['travel']
advice,['advice'],['advic']
CFI.co,['cfi.co'],['cfico']
Online,['online'],['onlin']
Global,['global'],['global']
General,['general'],['gener']
eDreams.,['edreams'],['edream']
(Sociedad,['sociedad'],['sociedad']
Unipersonal).,['unipersonal'],['uniperson']
public):,['public'],['public']
Spain.,['spain'],['spain']
Number,['number'],['number']
Registro,['registro'],['registro']
Mercantil,['mercantil'],['mercantil']
Tomo,['tomo'],['tomo']
Folio,['folio'],['folio']
Hoja,['hoja'],['hoja']
Licensed,['licensed'],['licens']
CICMA,['cicma'],['cicma']
service:,['service'],['servic']
Attention,['attention'],['attent']
Required!,['required'],['requir']
Cloudflare,['cloudflare'],['cloudflar']
cookies.,['cookies'],['cooki']
blocked,['blocked'],['block']
unable,['unable'],['unabl']
travelsupermarket.com,['travelsupermarket.com'],['travelsupermarketcom']
blocked?,['blocked'],['block']
protect,['protect'],['protect']
attacks.,['attacks'],['attack']
action,['action'],['action']
performed,['performed'],['perform']
triggered,['triggered'],['trigger']
solution.,['solution'],['solut']
actions,['actions'],['action']
could,['could'],['could']
trigger,['trigger'],['trigger']
block,['block'],['block']
submitting,['submitting'],['submit']
word,['word'],['word']
"phrase,",['phrase'],['phrase']
SQL,['sql'],['sql']
command,['command'],['command']
malformed,['malformed'],['malform']
data.,['data'],['data']
resolve,['resolve'],['resolv']
owner,['owner'],['owner']
blocked.,['blocked'],['block']
came,['came'],['came']
Ray,['ray'],['ray']
bottom,['bottom'],['bottom']
IP:,['ip'],['ip']
reveal,['reveal'],['reveal']
Performance,['performance'],['perform']
Lihue,['lihue'],['lihu']
Raleigh,['raleigh'],['raleigh']
Kailua-Kona,['kailua-kona'],['kailuakona']
Louis,['louis'],['loui']
